index,status,returncode,duration_sec,quantization,max_frames,resize_max_side,fps,out_dir,log_file,error_type,error_excerpt,ep_000_frames,ep_000_label,ep_000_reward_last,ep_000_reward_mean,ep_000_success_prob_last,ep_001_frames,ep_001_label,ep_001_reward_last,ep_001_reward_mean,ep_001_success_prob_last,ep_002_frames,ep_002_label,ep_002_reward_last,ep_002_reward_mean,ep_002_success_prob_last,ep_003_frames,ep_003_label,ep_003_reward_last,ep_003_reward_mean,ep_003_success_prob_last,expected_failure_reward_mean,expected_success_reward_mean,pairwise_label_accuracy,success_failure_margin
140,ok,0,43.256,False,8,392,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize392_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize392_fps2p0.log,,,8,success,0.808233,0.38376885652542114,0.832031,8,failure,0.623369,0.544475257396698,0.172852,6,success,0.771582,0.385342001914978,0.527344,8,failure,0.322408,0.3181729316711426,0.004059,0.431324,0.384555,0.5,-0.046769
141,ok,0,43.251,False,8,448,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps0p5.log,,,2,success,0.317841,0.20764833688735962,0.001549,3,failure,0.331712,0.23701219260692596,0.00071,2,success,0.34878,0.21963940560817719,0.002625,3,failure,0.274389,0.1923833042383194,0.000431,0.214698,0.213644,0.5,-0.001054
142,ok,0,42.652,False,8,448,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps0p75.log,,,4,success,0.50651,0.2837032377719879,0.00193,5,failure,0.547204,0.42187565565109253,0.004913,2,success,0.34878,0.21963940560817719,0.002625,5,failure,0.334135,0.2537011206150055,0.000519,0.337788,0.251671,0.25,-0.086117
143,ok,0,43.454,False,8,448,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps1p0.log,,,5,success,0.589725,0.30832692980766296,0.008301,7,failure,0.509899,0.4426746368408203,0.002319,3,success,0.459106,0.26840242743492126,0.001808,7,failure,0.307493,0.27178874611854553,0.000668,0.357232,0.288365,0.25,-0.068867
144,ok,0,44.016,False,8,448,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps1p25.log,,,6,success,0.675307,0.34400177001953125,0.037842,8,failure,0.450747,0.5096381902694702,0.023682,4,success,0.581891,0.31403619050979614,0.004333,8,failure,0.251836,0.2847892642021179,0.002396,0.397214,0.329019,0.5,-0.068195
145,ok,0,43.99,False,8,448,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps1p5.log,,,7,success,0.724556,0.3581303060054779,0.049561,8,failure,0.450747,0.5096381902694702,0.023682,5,success,0.755391,0.3611885905265808,0.285156,8,failure,0.251836,0.2847892642021179,0.002396,0.397214,0.359659,0.5,-0.037555
146,ok,0,43.373,False,8,448,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps1p75.log,,,8,success,0.756114,0.3781917095184326,0.476562,8,failure,0.450747,0.5096381902694702,0.023682,6,success,0.768456,0.3814602196216583,0.503906,8,failure,0.251836,0.2847892642021179,0.002396,0.397214,0.379826,0.5,-0.017388
147,ok,0,44.283,False,8,448,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf8_resize448_fps2p0.log,,,8,success,0.756114,0.3781917095184326,0.476562,8,failure,0.450747,0.5096381902694702,0.023682,6,success,0.768456,0.3814602196216583,0.503906,8,failure,0.251836,0.2847892642021179,0.002396,0.397214,0.379826,0.5,-0.017388
148,ok,0,41.834,False,13,112,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps0p5.log,,,2,success,0.250408,0.1955556422472,0.000488,3,failure,0.273717,0.20202390849590302,0.000368,2,success,0.309558,0.21903356909751892,0.000805,3,failure,0.326644,0.2326744645833969,0.000393,0.217349,0.207295,0.25,-0.010054
149,ok,0,42.888,False,13,112,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps0p75.log,,,4,success,0.356407,0.2595173716545105,0.000504,5,failure,0.455386,0.36869317293167114,0.001984,2,success,0.309558,0.21903356909751892,0.000805,5,failure,0.432475,0.29848140478134155,0.000938,0.333587,0.239275,0.0,-0.094312
150,ok,0,43.093,False,13,112,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps1p0.log,,,5,success,0.395723,0.2807907462120056,0.000687,7,failure,0.354255,0.33381232619285583,0.001648,3,success,0.362736,0.24722421169281006,0.000626,7,failure,0.409048,0.2950628697872162,0.001282,0.314438,0.264007,0.0,-0.050431
151,ok,0,43.202,False,13,112,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps1p25.log,,,6,success,0.467691,0.31252074241638184,0.001244,8,failure,0.296287,0.4267401099205017,0.009399,4,success,0.474236,0.3027060329914093,0.001167,8,failure,0.299971,0.29639869928359985,0.001869,0.361569,0.307613,0.5,-0.053956
152,ok,0,42.112,False,13,112,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps1p5.log,,,7,success,0.497484,0.31883829832077026,0.001648,10,failure,0.357568,0.398182213306427,0.003601,5,success,0.533386,0.3205246329307556,0.002396,10,failure,0.347822,0.3084177076816559,0.001869,0.3533,0.319681,0.5,-0.033619
153,ok,0,42.365,False,13,112,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps1p75.log,,,8,success,0.58333,0.3583950698375702,0.015869,12,failure,0.573398,0.5607184767723083,0.016968,6,success,0.568005,0.3469289541244507,0.002975,12,failure,0.306885,0.3194051682949066,0.001701,0.440062,0.352662,0.5,-0.0874
154,ok,0,42.044,False,13,112,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize112_fps2p0.log,,,9,success,0.573843,0.33996421098709106,0.012451,13,failure,0.505819,0.5467477440834045,0.010315,6,success,0.568005,0.3469289541244507,0.002975,13,failure,0.310876,0.2924096882343292,0.001282,0.419579,0.343447,0.5,-0.076132
155,ok,0,42.538,False,13,168,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps0p5.log,,,2,success,0.245929,0.17886918783187866,0.000587,3,failure,0.283086,0.19226408004760742,0.000418,2,success,0.355208,0.2501944899559021,0.000854,3,failure,0.363568,0.2366115003824234,0.000587,0.214438,0.214532,0.5,9.4e-05
156,ok,0,42.73,False,13,168,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps0p75.log,,,4,success,0.414388,0.275582492351532,0.000607,5,failure,0.388195,0.3674379587173462,0.000488,2,success,0.355208,0.2501944899559021,0.000854,5,failure,0.4841,0.30506911873817444,0.001366,0.336254,0.262888,0.0,-0.073366
157,ok,0,43.534,False,13,168,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps1p0.log,,,5,success,0.432542,0.2902413010597229,0.00071,7,failure,0.34851,0.37706825137138367,0.000687,3,success,0.399876,0.2737255394458771,0.000854,7,failure,0.637827,0.3643207550048828,0.007812,0.370695,0.281983,0.0,-0.088712
158,ok,0,42.077,False,13,168,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps1p25.log,,,6,success,0.55278,0.3250114321708679,0.002319,8,failure,0.461575,0.48929229378700256,0.022583,4,success,0.483849,0.3123700022697449,0.001205,8,failure,0.714713,0.45618024468421936,0.185547,0.472736,0.318691,0.0,-0.154045
159,ok,0,43.12,False,13,168,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps1p5.log,,,7,success,0.626816,0.3490874469280243,0.006287,10,failure,0.384062,0.512401819229126,0.001167,5,success,0.582287,0.34651875495910645,0.004333,10,failure,0.576734,0.4112827777862549,0.009155,0.461842,0.347803,0.0,-0.114039
160,ok,0,42.341,False,13,168,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps1p75.log,,,8,success,0.64671,0.37337711453437805,0.037354,12,failure,0.343383,0.5570287704467773,0.000938,6,success,0.662092,0.37612488865852356,0.014038,12,failure,0.497422,0.4132005274295807,0.004333,0.485115,0.374751,0.0,-0.110364
161,ok,0,42.325,False,13,168,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize168_fps2p0.log,,,9,success,0.648787,0.37490546703338623,0.027588,13,failure,0.328609,0.5544283986091614,0.000938,6,success,0.662092,0.37612488865852356,0.014038,13,failure,0.552572,0.4244486391544342,0.0065,0.489439,0.375515,0.0,-0.113924
162,ok,0,41.646,False,13,224,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps0p5.log,,,2,success,0.312673,0.19506306946277618,0.001457,3,failure,0.289437,0.19839544594287872,0.000404,2,success,0.301013,0.19021543860435486,0.001282,3,failure,0.304768,0.20233853161334991,0.000404,0.200367,0.192639,0.0,-0.007728
163,ok,0,41.727,False,13,224,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps0p75.log,,,4,success,0.457494,0.25604045391082764,0.001099,5,failure,0.534623,0.4028860032558441,0.003479,2,success,0.301013,0.19021543860435486,0.001282,5,failure,0.354736,0.25535517930984497,0.000587,0.329121,0.223128,0.25,-0.105993
164,ok,0,42.019,False,13,224,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps1p0.log,,,5,success,0.573058,0.28779083490371704,0.004211,7,failure,0.654227,0.4736122190952301,0.009155,3,success,0.412744,0.24130648374557495,0.001701,7,failure,0.417191,0.32814788818359375,0.001328,0.40088,0.264549,0.0,-0.136331
165,ok,0,42.45,False,13,224,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps1p25.log,,,6,success,0.674129,0.32708466053009033,0.019409,8,failure,0.68349,0.5547264218330383,0.211914,4,success,0.496053,0.28036168217658997,0.002121,8,failure,0.401881,0.33001258969306946,0.006683,0.44237,0.303723,0.0,-0.138647
166,ok,0,42.379,False,13,224,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps1p5.log,,,7,success,0.723587,0.33490094542503357,0.046143,10,failure,0.711997,0.5712991952896118,0.043945,5,success,0.691189,0.3475865125656128,0.059326,10,failure,0.466039,0.38567906618118286,0.003601,0.478489,0.341244,0.0,-0.137245
167,ok,0,43.632,False,13,224,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps1p75.log,,,8,success,0.750868,0.36316415667533875,0.550781,12,failure,0.646872,0.6061742901802063,0.022339,6,success,0.726555,0.3767636716365814,0.101074,12,failure,0.510251,0.44171270728111267,0.004608,0.523943,0.369964,0.0,-0.153979
168,ok,0,42.321,False,13,224,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize224_fps2p0.log,,,9,success,0.776869,0.3578537404537201,0.433594,13,failure,0.626089,0.6095354557037354,0.018311,6,success,0.726555,0.3767636716365814,0.101074,13,failure,0.420449,0.375313401222229,0.002319,0.492424,0.367309,0.25,-0.125115
169,ok,0,41.948,False,13,280,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps0p5.log,,,2,success,0.281393,0.1822652667760849,0.001068,3,failure,0.316344,0.22887592017650604,0.000431,2,success,0.304032,0.19549909234046936,0.001205,3,failure,0.277401,0.18132241070270538,0.00038,0.205099,0.188882,0.5,-0.016217
170,ok,0,42.545,False,13,280,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps0p75.log,,,4,success,0.467739,0.2627558410167694,0.001282,5,failure,0.634168,0.44517430663108826,0.010681,2,success,0.304032,0.19549909234046936,0.001205,5,failure,0.332464,0.24457256495952606,0.000587,0.344873,0.229127,0.25,-0.115746
171,ok,0,43.424,False,13,280,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps1p0.log,,,5,success,0.574036,0.29481181502342224,0.004913,7,failure,0.703205,0.48381808400154114,0.012451,3,success,0.415505,0.2399819940328598,0.001366,7,failure,0.315367,0.2780523896217346,0.000854,0.380935,0.267397,0.25,-0.113538
172,ok,0,42.919,False,13,280,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps1p25.log,,,6,success,0.669422,0.33508798480033875,0.020996,8,failure,0.693386,0.5314310789108276,0.302734,4,success,0.526712,0.2895650267601013,0.003082,8,failure,0.264128,0.282916784286499,0.002548,0.407174,0.312327,0.5,-0.094847
173,ok,0,43.89,False,13,280,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps1p5.log,,,7,success,0.709831,0.33978700637817383,0.035156,10,failure,0.618832,0.5503705143928528,0.019775,5,success,0.670655,0.3342150151729584,0.041992,10,failure,0.309528,0.30471640825271606,0.001755,0.427543,0.337001,0.5,-0.090542
174,ok,0,43.344,False,13,280,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps1p75.log,,,8,success,0.738154,0.36903810501098633,0.416016,12,failure,0.494253,0.5740353465080261,0.005737,6,success,0.748906,0.3805553913116455,0.255859,12,failure,0.293145,0.3217039406299591,0.001503,0.44787,0.374797,0.5,-0.073073
175,ok,0,42.669,False,13,280,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize280_fps2p0.log,,,9,success,0.731895,0.3698963522911072,0.123535,13,failure,0.470738,0.5823131203651428,0.004761,6,success,0.748906,0.3805553913116455,0.255859,13,failure,0.338453,0.3590405583381653,0.001457,0.470677,0.375226,0.5,-0.095451
176,ok,0,41.657,False,13,336,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps0p5.log,,,2,success,0.324736,0.20430034399032593,0.001648,3,failure,0.314396,0.21420641243457794,0.000572,2,success,0.343664,0.20991744101047516,0.002472,3,failure,0.283822,0.1789545863866806,0.000444,0.19658,0.207109,0.5,0.010529
177,ok,0,43.917,False,13,336,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps0p75.log,,,4,success,0.468859,0.25835591554641724,0.001457,5,failure,0.58595,0.4117759168148041,0.009155,2,success,0.343664,0.20991744101047516,0.002472,5,failure,0.372811,0.2522309422492981,0.000687,0.332003,0.234137,0.25,-0.097866
178,ok,0,42.01,False,13,336,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps1p0.log,,,5,success,0.594837,0.30310291051864624,0.010681,7,failure,0.617169,0.4605274498462677,0.006287,3,success,0.451881,0.24535013735294342,0.00193,7,failure,0.432362,0.3195808231830597,0.001648,0.390054,0.274227,0.0,-0.115827
179,ok,0,42.795,False,13,336,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps1p25.log,,,6,success,0.682695,0.34202876687049866,0.031738,8,failure,0.687924,0.5439968705177307,0.279297,4,success,0.583848,0.29978621006011963,0.0065,8,failure,0.427766,0.35711944103240967,0.01001,0.450558,0.320907,0.0,-0.129651
180,ok,0,43.762,False,13,336,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps1p5.log,,,7,success,0.756604,0.3502937853336334,0.086426,10,failure,0.659082,0.568351686000824,0.026367,5,success,0.743846,0.3437318801879883,0.208984,10,failure,0.419245,0.3593394160270691,0.002975,0.463846,0.347013,0.0,-0.116833
181,ok,0,42.92,False,13,336,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps1p75.log,,,8,success,0.780542,0.38022738695144653,0.703125,12,failure,0.59444,0.5977289080619812,0.017944,6,success,0.771115,0.3872925937175751,0.621094,12,failure,0.455103,0.42557600140571594,0.004333,0.511652,0.38376,0.0,-0.127892
182,ok,0,43.294,False,13,336,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize336_fps2p0.log,,,9,success,0.772992,0.37874487042427063,0.357422,13,failure,0.437447,0.5654550790786743,0.005066,6,success,0.771115,0.3872925937175751,0.621094,13,failure,0.405708,0.3796219527721405,0.002045,0.472539,0.383019,0.25,-0.08952
183,ok,0,43.706,False,13,392,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps0p5.log,,,2,success,0.316809,0.2053549736738205,0.002045,3,failure,0.315264,0.23527394235134125,0.000687,2,success,0.344427,0.21191763877868652,0.002625,3,failure,0.26303,0.17883844673633575,0.000458,0.207056,0.208636,0.5,0.00158
184,ok,0,42.199,False,13,392,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps0p75.log,,,4,success,0.544621,0.287494957447052,0.003281,5,failure,0.588394,0.44257599115371704,0.0065,2,success,0.344427,0.21191763877868652,0.002625,5,failure,0.345689,0.25516220927238464,0.000587,0.348869,0.249706,0.25,-0.099163
185,ok,0,42.31,False,13,392,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps1p0.log,,,5,success,0.628655,0.3047715723514557,0.022339,7,failure,0.726155,0.49095073342323303,0.012817,3,success,0.459116,0.2546379268169403,0.001595,7,failure,0.33567,0.28498315811157227,0.000938,0.387967,0.279705,0.25,-0.108262
186,ok,0,43.913,False,13,392,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps1p25.log,,,6,success,0.700794,0.3392081558704376,0.074707,8,failure,0.623369,0.544475257396698,0.172852,4,success,0.56654,0.3022918105125427,0.004761,8,failure,0.322408,0.3181729316711426,0.004059,0.431324,0.32075,0.25,-0.110574
187,ok,0,43.166,False,13,392,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps1p5.log,,,7,success,0.779202,0.3547573983669281,0.185547,10,failure,0.559677,0.545295000076294,0.010986,5,success,0.753637,0.35310259461402893,0.199219,10,failure,0.336303,0.3236307203769684,0.001869,0.434463,0.35393,0.5,-0.080533
188,ok,0,44.083,False,13,392,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps1p75.log,,,8,success,0.808233,0.38376885652542114,0.832031,12,failure,0.549212,0.5903317332267761,0.011353,6,success,0.771582,0.385342001914978,0.527344,12,failure,0.320914,0.37792670726776123,0.001503,0.484129,0.384555,0.5,-0.099574
189,ok,0,44.817,False,13,392,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize392_fps2p0.log,,,9,success,0.800981,0.3780428469181061,0.691406,13,failure,0.432141,0.5532537698745728,0.005554,6,success,0.771582,0.385342001914978,0.527344,13,failure,0.344451,0.3481343686580658,0.001549,0.450694,0.381692,0.5,-0.069002
190,ok,0,42.455,False,13,448,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps0p5.log,,,2,success,0.317841,0.20764833688735962,0.001549,3,failure,0.331712,0.23701219260692596,0.00071,2,success,0.34878,0.21963940560817719,0.002625,3,failure,0.274389,0.1923833042383194,0.000431,0.214698,0.213644,0.5,-0.001054
191,ok,0,42.756,False,13,448,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps0p75.log,,,4,success,0.50651,0.2837032377719879,0.00193,5,failure,0.547204,0.42187565565109253,0.004913,2,success,0.34878,0.21963940560817719,0.002625,5,failure,0.334135,0.2537011206150055,0.000519,0.337788,0.251671,0.25,-0.086117
192,ok,0,43.673,False,13,448,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps1p0.log,,,5,success,0.589725,0.30832692980766296,0.008301,7,failure,0.509899,0.4426746368408203,0.002319,3,success,0.459106,0.26840242743492126,0.001808,7,failure,0.307493,0.27178874611854553,0.000668,0.357232,0.288365,0.25,-0.068867
193,ok,0,44.208,False,13,448,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps1p25.log,,,6,success,0.675307,0.34400177001953125,0.037842,8,failure,0.450747,0.5096381902694702,0.023682,4,success,0.581891,0.31403619050979614,0.004333,8,failure,0.251836,0.2847892642021179,0.002396,0.397214,0.329019,0.5,-0.068195
194,ok,0,44.961,False,13,448,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps1p5.log,,,7,success,0.724556,0.3581303060054779,0.049561,10,failure,0.4205,0.4945093095302582,0.001808,5,success,0.755391,0.3611885905265808,0.285156,10,failure,0.313063,0.2909758687019348,0.001137,0.392743,0.359659,0.5,-0.033084
195,ok,0,46.415,False,13,448,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps1p75.log,,,8,success,0.756114,0.3781917095184326,0.476562,12,failure,0.422181,0.5669827461242676,0.003082,6,success,0.768456,0.3814602196216583,0.503906,12,failure,0.299478,0.3167111873626709,0.001328,0.441847,0.379826,0.5,-0.062021
196,ok,0,44.909,False,13,448,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qfalse_mf13_resize448_fps2p0.log,,,9,success,0.765431,0.3816152811050415,0.318359,13,failure,0.400386,0.546842634677887,0.003281,6,success,0.768456,0.3814602196216583,0.503906,13,failure,0.332977,0.31984710693359375,0.001244,0.433345,0.381538,0.5,-0.051807
